_exercise,emg_chest_1,emg_chest_2,emg_chest_3,emg_chest_4,emg_forearm_1,emg_forearm_2,emg_forearm_3,emg_forearm_4,emg_upper_arm_1,emg_upper_arm_2,emg_upper_arm_3,emg_upper_arm_4,pitch_forearm_1,pitch_forearm_2,pitch_forearm_3,pitch_forearm_4,pitch_upper_arm_1,pitch_upper_arm_2,pitch_upper_arm_3,pitch_upper_arm_4,roll_forearm_1,roll_forearm_2,roll_forearm_3,roll_forearm_4,roll_upper_arm_1,roll_upper_arm_2,roll_upper_arm_3,roll_upper_arm_4
chest flye,1008.1978609626216,976.55121349240403,1036.6631016041999,507.21513780315991,508.02426984787138,486.86754422052587,876.19292472248389,945.94981489086661,212.67585355823326,344.41999177296498,340.85767174001728,316.13081036611146,9.3984615384597987,4.0535664335652601,-1.8469847799270809,-3.7069066227885727,0.0,0.0,0.0,0.0,69.852258329903265,64.943105717809772,66.143545865901075,64.923829699709117,0.0,0.0,0.0,0.0
chest flye,471.29987659403895,624.3097490745065,658.38255861779191,531.63842040319435,192.76964212260484,271.8741258741664,341.68120115178704,288.84738790618638,442.69066227895587,804.50966680394197,966.40970793898816,469.59070341412871,-13.323846153844894,-10.862180172768957,-12.238564376800202,-11.328235294114982,0.0,0.0,0.0,0.0,31.498054298641602,25.455931715341276,24.905446318392567,59.383566433579006,0.0,0.0,0.0,0.0
chest flye,669.17030028805561,650.6157959686127,309.55039078570388,657.37104072412899,196.9099136158361,279.80666392431101,251.21308103661286,234.70505964623371,549.43192102030935,979.14150555333072,880.00041135328524,705.97737556555558,-12.742389962976155,-9.569930069931365,-12.881768819415807,-9.1261003702166192,0.0,0.0,0.0,0.0,19.411892225420317,22.282464006584735,35.626861373924442,47.491468531470872,0.0,0.0,0.0,0.0
chest flye,835.1682435211568,982.45701357473433,940.24105306447461,766.08515014402599,49.334430275608661,60.698889345973804,231.93089263685636,396.03866721513089,199.20608802959583,213.92842451665837,173.6482928835776,199.19662690251559,3.4276182640870045,-0.38250925545018449,-0.21140271493361218,-6.3985849444697198,0.0,0.0,0.0,0.0,86.420353763885771,89.9802097902095,88.418798848209022,83.186388317562319,0.0,0.0,0.0,0.0
chest flye,509.40271493215204,532.05018510899106,395.05841217604132,500.2542163718922,248.44755244769124,474.28959276013927,199.87289181403952,216.65981077745477,490.91197038278511,1058.0863842041128,953.35417523648414,922.42575071985198,-19.289448786504746,-9.3750020567640018,-9.2576306046902488,-8.5184533113945466,0.0,0.0,0.0,0.0,16.166993006993053,18.23983957219458,19.642616207321794,38.287420814489202,0.0,0.0,0.0,0.0
chest flye,545.06951871672891,968.6499382970909,995.30234471411177,1038.7219251336815,259.21472645002086,424.09790209800673,685.22747840398301,659.47264500205029,101.73097490750192,427.78815302357214,629.9888934594627,406.71410942000369,-18.738276429451282,-8.1624146441766623,-10.540279720283168,-21.125590292062867,0.0,0.0,0.0,0.0,1.8570094611271988,1.6312669683262411,6.4075113122200538,15.525442204857384,0.0,0.0,0.0,0.0
chest flye,1024.1863430686944,1023.4664747017698,987.59399424100764,899.35458658989648,169.35417523651404,129.75154257507373,161.92431098314893,181.37474290416637,477.72357054727809,848.90662278904801,979.43356643359709,1012.0752776635194,-21.745676676270534,-28.382805429863481,-32.204051830525017,-40.595540929656664,0.0,0.0,0.0,0.0,-9.6853558206254746,18.593142739614745,26.759288358701582,20.239864253392724,0.0,0.0,0.0,0.0
chest flye,413.20855614995452,1071.3751542576092,974.43767996709028,1022.9999999999985,235.86137392021681,316.84121760595968,398.09378856437741,381.095022624428,451.49197860958162,242.06787330310459,133.16659810777588,295.62772521603205,-3.5732208967506818,-13.160135746610292,-18.819765528589013,-17.354245166594303,0.0,0.0,0.0,0.0,85.276556972438556,75.724672974080804,69.592533936651179,72.142171945705527,0.0,0.0,0.0,0.0
chest flye,247.38955162498553,879.78362813676415,1050.824352118455,1028.632250102841,451.8305224187726,386.56807897979809,257.58206499381123,303.55697243935651,148.48251748252946,191.76470588236256,216.35252982311934,160.70505964624789,4.6300863842013031,-5.8038214726445982,-3.2517647058792298,8.2045907034189991,0.0,0.0,0.0,0.0,80.907811600164393,80.915281777048534,88.765166598105949,70.74629370628756,0.0,0.0,0.0,0.0
chest flye,304.59111476778583,1070.807897984474,986.10818593169256,835.17194570123422,296.99555738396646,711.33895516252983,581.51295763056464,562.25750719866846,163.2975730154468,550.28424516666632,544.93747429041389,527.63965446315831,-25.795620732206771,-19.723817359109869,-21.270962566845672,-17.119387083502712,0.0,0.0,0.0,0.0,4.398885232420918,8.3731962155500259,9.0771164129987287,11.758403948994641,0.0,0.0,0.0,0.0
chest flye,818.21760592351427,914.93048128349722,1030.5758946935346,1042.4018922254133,593.02920608796603,509.17935006166749,493.58329905392537,610.94775812421369,469.58576717402184,454.2188399835394,518.34183463596582,411.11929247215534,-14.853471822299259,-6.8227889757266347,-12.948004936244381,-14.636182640886865,0.0,0.0,0.0,0.0,51.265684903324555,33.511949814884261,15.032669683254417,15.783072809542471,0.0,0.0,0.0,0.0
chest flye,490.5446318389541,1043.4816947758961,996.66433566431044,827.9489921841556,416.21061291650813,492.19909502266307,572.1184697655367,582.37474290416822,343.42122583299368,375.14438502673084,302.15590292056947,189.23364870420718,-20.946363636363614,-17.341793500615424,-14.199070341423633,-22.251139448789754,0.0,0.0,0.0,0.0,48.535861785269688,34.420024681195244,21.05320444261304,15.423837926777333,0.0,0.0,0.0,0.0
chest flye,1019.5248868770849,960.93665158349893,940.90045248834929,151.43274372683723,367.67400246797314,342.05470999580228,298.53887289170569,359.68696009875703,83.126491155305985,37.896955984899478,151.67791032449054,145.96626902521223,-21.715045248870503,-25.602684903328829,-22.929002056769903,-13.002517482516375,0.0,0.0,0.0,0.0,6.5995948169546459,6.5147013574694803,1.9600074043629228,1.3410448375163424,0.0,0.0,0.0,0.0
chest flye,353.0407239819537,912.39366515854169,1039.5598519127807,1028.4018922254204,352.17317976144631,492.88523241468005,614.92102015636885,609.54874537223145,681.00904977368384,425.21966269018003,390.3471822295615,464.95228301111536,-6.1796009872469284,-8.3963142739631191,-12.058646647473152,-21.479214315098467,0.0,0.0,0.0,0.0,83.907544220486557,81.54007815713544,76.702825997528052,63.769707939117168,0.0,0.0,0.0,0.0
chest flye,328.90991361550596,1082.1155902921637,973.93377211024142,1022.9999999999985,676.86540518306447,521.2945290004277,691.30974907447126,675.26203208557513,188.81423282599775,281.41670094619229,509.84409707943479,571.70382558619508,-19.773544220482506,-18.426663924310652,-15.211131221718926,-17.202336487041297,0.0,0.0,0.0,0.0,15.377883998342774,5.9746194981480096,5.1161703002875267,8.0084862196658513,0.0,0.0,0.0,0.0
bench press,403.00246812019628,696.16906622800764,779.38996297807557,299.59769642112701,91.197860962558664,61.341423282591279,46.912381735905427,31.749074454952453,280.29452900035284,112.32867132865232,121.06334841627589,79.547922665563831,-6.0426367749884502,-2.7010612916499088,-3.0613986013971326,-2.2771081859312017,0.0,0.0,0.0,0.0,83.838095433978879,86.65008227066987,85.895310571782062,86.103492389962128,0.0,0.0,0.0,0.0
bench press,34.694775812507856,770.19662690274811,758.35252982292445,347.42492801313455,131.59234882765062,223.99136157961567,169.20032908264261,88.695598519113219,292.96626902507899,621.39819004538253,707.94487865068118,425.36363636357356,-10.956528177705925,-8.151094199914855,-1.6032332373526139,-15.18938708350767,0.0,0.0,0.0,0.0,79.209572192512212,78.811386260799637,85.551855203618942,75.672315919372068,0.0,0.0,0.0,0.0
bench press,573.51460304416582,950.23282599764514,1016.0863842040245,1025.6030440148074,81.364459070324429,77.538461538463821,66.703414232816385,50.780748663106934,396.84738790624158,534.73303167420374,356.51090086377212,297.6112710818532,-11.626795557384602,-9.6079267791013017,-2.7658741258747646,-7.4317153434820646,0.0,0.0,0.0,0.0,77.995746606333782,79.98421225833161,86.035503907855798,81.927947346769301,0.0,0.0,0.0,0.0
bench press,388.27231591945326,758.75894693561133,989.48004936225334,399.56437679956446,86.578774167007765,67.689016865475153,68.002468120125059,78.272315919370911,169.90333196217341,292.84204031264449,202.95721925129413,170.883175647889,-7.5089962978199667,-3.6406869600948579,2.7120773344301585,-2.7645865898811595,0.0,0.0,0.0,0.0,81.015816536404415,85.015462772523136,84.138700123404121,81.192780748663424,0.0,0.0,0.0,0.0
bench press,4.3179761416190701,793.84574249306559,1081.0300287947132,1056.7186343068508,199.28136569312943,152.38584944464654,99.150143973649861,41.261209378851845,282.59934183466595,321.46853146851225,205.81283422458048,192.99629781981645,-9.5022542163727941,-8.0474454956807246,-8.528350473056193,-3.489049773754493,0.0,0.0,0.0,0.0,80.379897161660821,81.81019744960912,81.7879884821063,85.177005347593891,0.0,0.0,0.0,0.0
bench press,395.44631838753622,621.05923488280746,565.16042780743896,407.01604278070749,131.08473879061557,76.033730974885742,57.741258741273811,104.92225421637453,253.75689016863078,156.92513368982523,138.02468120114099,142.03866721514672,-12.137786918967498,-10.485524475520908,-1.9015425750726578,-5.1898930481299592,0.0,0.0,0.0,0.0,77.009428218835453,78.72754422048834,83.228901686545811,75.69309749074155,0.0,0.0,0.0,0.0
bench press,336.00534759362745,513.6125051419566,452.06910736315297,298.56519950638,101.08350473054782,85.319621554907499,47.178527354988326,39.277663512955272,154.37392019745243,98.654463183858397,126.45742492802847,101.57548334015367,-14.568630193339375,-13.040386672151284,-13.798194158783705,-5.9081941587786533,0.0,0.0,0.0,0.0,72.819909502259094,74.739518716577578,71.652830111062613,75.469662690253514,0.0,0.0,0.0,0.0
bench press,366.16906622792209,503.30069930075342,547.22171945695402,300.19827231587749,59.534759358288348,49.692307692299849,70.337721102443453,88.326203208543504,130.37392019743911,131.98848210614835,139.6524064170942,110.10941999178026,-9.6292266556965966,-7.9543150966719933,-14.255553270256289,-2.9474866310172079,0.0,0.0,0.0,0.0,79.986417112298767,78.861353352526194,69.41748663101562,74.843348416290041,0.0,0.0,0.0,0.0
bench press,608.34389140289056,1061.8239407651897,941.98313451244508,526.6737967912992,225.57671740019975,31.470588235280317,254.55080213924504,949.82969971221075,525.32332373506654,435.68325791862731,900.15590292075979,1045.5635540929566,-15.061007815712909,-13.638922254221788,-25.798461538459524,-12.328967503084376,0.0,0.0,0.0,0.0,75.06813656931385,72.863294940346748,61.474792266559319,72.437268613738752,0.0,0.0,0.0,0.0
bench press,533.02632661469465,966.62278897582291,1027.1896338954566,703.34430275591387,34.69189633896552,72.568490333205588,71.125874125864343,31.199917729319676,217.74948580834268,289.49691484986261,237.03661044834462,167.45742492800392,-16.820308515011995,-15.731283422466111,-19.449835458651904,-3.9875976964261635,0.0,0.0,0.0,0.0,74.037322089677318,76.76167009460498,59.154179350063302,74.676890168654765,0.0,0.0,0.0,0.0
bench press,553.33854380897424,777.81859317175179,1080.1633072809345,1031.857260386671,147.638009049754,82.271493212654804,68.320032908265844,67.918552036198605,178.62237762233207,124.5944055943846,64.659810777464088,189.28589058006733,3.3975359934196701,6.7367914438519865,12.509991772931873,-5.0574249280200005,0.0,0.0,0.0,0.0,84.510645824762221,82.750337309747707,80.008194158782715,81.343414232824912,0.0,0.0,0.0,0.0
bench press,889.34101192925698,1030.659399424138,1010.3101604278055,1023.1842863019318,123.34882764293295,120.80337309748916,114.35623200330066,150.35582064994634,112.89716166188082,134.78280542985618,114.10160427808253,136.14561908679892,22.00700946112741,17.740826820235434,11.69988482106211,10.060160427803188,0.0,0.0,0.0,0.0,66.456240230357565,72.092064993832707,79.96183463595186,74.769477581243208,0.0,0.0,0.0,0.0
bench press,642.32784862213305,1020.6906622789649,990.58864664746864,1022.9999999999985,318.52283011105089,235.06622788973331,240.80872069111587,443.08844097087405,56.310571781174573,161.44385026743623,313.88934594821677,426.32702591530261,-14.545717811607156,-11.279851912780638,25.965240641715674,15.74533936651371,0.0,0.0,0.0,0.0,69.151859317148435,67.916737967916958,68.280493624020352,70.252665569725451,0.0,0.0,0.0,0.0
bench press,1023.5528589057986,987.42410530645691,1000.2751953927467,708.1563142739659,153.58329905388393,178.95557383794016,228.59029206088439,197.79925956395476,93.263677498962949,72.714109420002387,130.11271081863342,312.07280954345447,17.159876593993143,15.156145619085022,10.859308926367971,8.5437762237731381,0.0,0.0,0.0,0.0,72.792155491568266,73.914208144797499,77.686260798025373,78.809864253395432,0.0,0.0,0.0,0.0
bench press,939.63656931221192,974.62311805808838,942.2532291235151,159.40723981888493,76.593377211347487,188.86779103272477,436.85240641728018,716.05594405590546,209.28403948958868,526.41291649507252,558.62097902091318,123.14849856024294,-10.062311805841638,-7.4721674208145021,-8.1657663512953267,-9.7117482517482436,0.0,0.0,0.0,0.0,72.944695598521406,75.032882764294783,75.163795146032356,76.454965034965142,0.0,0.0,0.0,0.0
bench press,402.91032496930671,1015.9424105307681,997.22871246400143,1024.7967914438491,64.63554092967162,107.0575894693683,134.60263266146058,127.99095022624081,77.703414232839506,110.09008638420912,118.16700946112555,85.715343480044197,0.058605512137410387,-4.1159810777454311,13.082233648710725,18.077799259561544,0.0,0.0,0.0,0.0,78.704627725219225,85.958580830933428,76.175602632656492,70.165754833403952,0.0,0.0,0.0,0.0
bench press,1018.0252982308647,939.02505141897041,1051.3841217605172,814.98107774577863,370.29720279696915,216.33673385423168,783.4887700533709,934.84286301936845,780.35664335640899,1002.0584944466167,813.2214726449547,277.66145619076605,-15.224066227893735,-10.075858905799345,-9.7781225833016077,-9.7607980255031457,0.0,0.0,0.0,0.0,70.489134101186281,77.624111888108942,78.342230357870505,74.818095433977845,0.0,0.0,0.0,0.0
bench press,871.944878650747,990.15096668042486,1023.7342657342616,1024.2900041135322,439.46153846151856,330.70547099954786,213.20485396951622,134.00205676676148,79.935417523654152,75.834635952282639,77.224598930483424,87.103661044841658,-8.5618058412151914,-3.3703578774120784,14.309983545868604,13.192550390785089,0.0,0.0,0.0,0.0,79.268346359525523,82.400259152610374,76.078453311393147,74.7079802550398,0.0,0.0,0.0,0.0
bench press,1007.7935006170286,995.30810366104254,1022.5767174001884,793.16577540104356,160.43644590703769,192.40559440561384,248.96338955163273,223.11024269845828,152.7359111476851,222.80090497737436,149.68983957216258,87.703002879461607,7.9633319621538101,8.4487988482118723,10.115228301110738,11.206096256684447,0.0,0.0,0.0,0.0,81.906556972440811,81.061303990125609,77.001016042779881,75.873751542575221,0.0,0.0,0.0,0.0
bench press,414.08926367771403,1069.3652817771454,975.72768408062382,1022.9999999999985,152.88605512135459,139.97490744549631,169.08761826410623,231.41793500619778,431.94323323737098,497.98395721927426,556.08597285067174,426.93624023027684,-6.1808309337757183,-3.0373138626045373,-11.025668449203598,-8.4272274783995247,0.0,0.0,0.0,0.0,80.10624845742197,83.401575483343436,78.116487042364156,76.112661456193223,0.0,0.0,0.0,0.0
pushup,807.8770053475904,1017.7939119704444,993.26079802550214,1019.9851912793076,98.99999999998829,68.092143150956645,47.987248046069304,64.027560674633122,605.36980666395618,566.54298642523054,218.86096256681276,340.77581242291296,-10.032517482516829,-13.680427807487456,-22.112793089267608,-27.157980255040339,0.0,0.0,0.0,0.0,-79.155824763471884,-74.233146853145598,-67.169728506783855,-60.889485808307377,0.0,0.0,0.0,0.0
pushup,762.5787741671021,1010.7161661868191,959.69189633894575,1022.6256684491582,117.32949403537145,90.095433977783344,114.71698889348229,181.56437679969019,630.10983134518085,537.00904977363678,345.39983545871081,577.25298231180579,-8.6915014397357098,-7.3075565610888775,-19.132920608804959,-19.342464006581103,0.0,0.0,0.0,0.0,-79.95420814479705,-81.739621554913128,-70.787001234057925,-71.159066227889795,0.0,0.0,0.0,0.0
pushup,710.26367749909798,1059.7651172357535,973.87906211430084,851.14479638002774,171.68572603865769,113.56643356641872,128.26162073222847,172.05553270259142,831.27807486640006,568.16947758106176,316.59522830113713,368.46236116821689,-7.8337392019713583,-11.354459070346024,-22.561789387083532,-22.203118058414482,0.0,0.0,0.0,0.0,-81.078584944470677,-78.493541752360542,-67.726083916083738,-70.802686137389856,0.0,0.0,0.0,0.0
pushup,619.68078979858467,1035.2348827643466,1017.3360756889975,889.30728095419192,283.53393665165271,446.61209378855449,352.42163718635641,746.28259975334288,335.69600987262203,951.21760592362557,778.88646647449195,343.13451254632247,-7.3575236528183128,-22.201949814890515,-2.592102015628023,-31.587104072403129,0.0,0.0,0.0,0.0,-79.933874948582172,-64.862250102836256,-77.511299876597732,-75.500941999169925,0.0,0.0,0.0,0.0
pushup,795.30481283418953,961.30152200747023,908.91649526934827,825.34142328265875,80.048539695607261,125.69559851913237,103.49033319620587,98.798436857263894,183.39983545857217,166.91197038258923,318.75935828879551,292.85726038665047,-15.473352529826705,-15.537268613737902,-17.846799670918905,-18.928292883585499,0.0,0.0,0.0,0.0,-74.038778280539333,-73.937289181408119,-71.759535170709967,-70.780633484163786,0.0,0.0,0.0,0.0
