_exercise,emg_chest_1,emg_chest_2,emg_chest_3,emg_chest_4,emg_chest_5,emg_forearm_1,emg_forearm_2,emg_forearm_3,emg_forearm_4,emg_forearm_5,emg_upper_arm_1,emg_upper_arm_2,emg_upper_arm_3,emg_upper_arm_4,emg_upper_arm_5,pitch_forearm_1,pitch_forearm_2,pitch_forearm_3,pitch_forearm_4,pitch_forearm_5,pitch_upper_arm_1,pitch_upper_arm_2,pitch_upper_arm_3,pitch_upper_arm_4,pitch_upper_arm_5,roll_forearm_1,roll_forearm_2,roll_forearm_3,roll_forearm_4,roll_forearm_5,roll_upper_arm_1,roll_upper_arm_2,roll_upper_arm_3,roll_upper_arm_4,roll_upper_arm_5
bench press,33.292472233596747,304.92019744986283,984.00617030028195,398.93582887688007,383.33607568906154,135.46236116821922,173.01439736737331,231.41875771285083,100.02097902095186,80.353352529830659,461.43397778684675,399.71205265332566,775.4557795146352,563.82064993820825,384.15631427391662,-8.2980255039095265,-9.3644220485383673,-1.0990785684886153,-6.7926079802591746,-13.571283422458654,0.0,0.0,0.0,0.0,0.0,81.224471410940723,80.233146853146991,85.286556972440863,81.32972850678388,74.909991772933154,0.0,0.0,0.0,0.0,0.0
bench press,321.81900452502276,778.19703825601061,1078.4730563554253,1015.1620732208954,1026.0292060880283,115.55614973259897,64.333196215547858,81.515837104068751,48.019744960914991,68.039078568500756,393.63595228299198,477.17976141509769,476.57466063342741,280.90497737554011,275.81160016452469,-9.0753105717840938,-10.609115590290624,-3.2961620732190462,-8.8179185520386785,-13.910567667628113,0.0,0.0,0.0,0.0,0.0,80.801846976549768,78.921871657755247,85.957877416702416,79.559489921840324,75.86609214314916,0.0,0.0,0.0,0.0,0.0
bench press,293.8354586590807,507.27354997956593,1065.0719868367657,619.5290004111564,349.57712875360488,93.50143973671716,91.454545454537183,55.5841217605916,82.152200740438502,70.195804195805906,182.04771698887973,230.3829699712451,276.81612505138844,149.75771287534934,189.67544220485823,-7.4478815302347714,-9.3894405594399242,-0.34607980254875714,-2.1742657342678817,-4.2111517893874106,0.0,0.0,0.0,0.0,0.0,82.45587823940717,82.408568490334162,85.668535582064052,79.699633895514992,80.968218839982924,0.0,0.0,0.0,0.0,0.0
bench press,23.805841217540376,360.53846153873349,1081.925545043292,970.04936240230154,976.27478403939961,183.97285067874267,189.98683669269937,110.72439325378672,59.303990127501592,48.12546277252688,220.52776635130209,310.91896338956286,256.80090497733875,216.21554915671979,184.99753187988264,-6.0172891814072313,-8.0676388317556409,-7.0049115590289812,-6.1184162895911101,-2.7718428630211149,0.0,0.0,0.0,0.0,0.0,83.846433566433006,81.769300699301382,82.511131221719538,83.762673796792456,84.974701768817454,0.0,0.0,0.0,0.0,0.0
bench press,389.63800904975136,504.1809954751854,637.74043603453947,502.79391197032487,395.28218839981361,128.20608802962818,111.32373508842171,43.106540518297315,94.828054298661527,106.58288770053196,262.91443850269133,180.17811600161184,151.88770053475568,129.98190045248677,150.9650349650268,-4.5324146441820945,-14.387679967091133,-5.7404566022187229,-5.5283792677906565,-8.4914397367358845,0.0,0.0,0.0,0.0,0.0,85.503636363633262,75.185623200329474,82.648120115180049,77.625832990537717,70.850621143559479,0.0,0.0,0.0,0.0,0.0
bench press,305.11106540523264,427.79020979026325,521.35911147673949,341.27025915256945,367.46935417525549,131.01480872067251,86.165364047709787,66.188811188797345,40.099958864661346,34.681201151784336,133.80172768408374,145.94199917727855,100.5845331139499,140.91814068283736,44.70505964621848,-7.5615178938717298,-13.061345125461811,-14.313150966680746,-15.637387906207019,-1.2012751953937,0.0,0.0,0.0,0.0,0.0,78.809292472231647,73.791826408886266,73.773406005757806,68.538358700126253,80.09375565610857,0.0,0.0,0.0,0.0,0.0
bench press,309.82887700537725,402.81694775817238,569.06869600989398,424.91690662271276,310.33196215551158,61.98066639243067,70.14191690662328,48.034553681617453,93.966269025099706,61.860962566830267,136.14561908680767,107.14273961332481,156.9535170711691,117.54422048538621,123.63718634305988,-9.067869189634747,-4.3498313451242989,-16.495985191281644,-7.2724475524434729,-10.430637597701525,0.0,0.0,0.0,0.0,0.0,81.482990538872144,81.054220485396328,70.926663924307931,71.55262854792403,71.769584533110205,0.0,0.0,0.0,0.0,0.0
bench press,388.32661456201367,863.15466886071454,1091.5660222130414,778.58741258725229,376.68243521176896,241.95146030440833,119.42616207315987,43.431509666880316,632.84985602657423,1064.6861373920578,522.4771698889291,435.22706705056993,653.97079391213003,1061.7116412999258,1015.8877005347487,-12.303669271906896,-6.0246359522820212,-23.375376388322699,-18.812102015626774,-15.833282599755398,0.0,0.0,0.0,0.0,0.0,76.598029617438769,83.270090497737485,62.566717400241515,67.032694364462415,67.576947758122472,0.0,0.0,0.0,0.0,0.0
bench press,456.80049362404765,814.05635540943592,1055.3364870423893,889.9095022623269,467.46894282175168,26.029617441380893,53.036199095035059,81.823529411764824,51.974084738775694,23.850678733030044,159.66022213082078,255.47552447554608,275.89222542162219,189.80049362399467,161.19909502262186,-17.14543809132461,-6.0375606746178523,-24.206783216785372,-5.0685602632605518,-18.169329494039864,0.0,0.0,0.0,0.0,0.0,72.459506375973277,81.997457836282592,64.196380090491232,68.512369395315673,68.514944467296615,0.0,0.0,0.0,0.0,0.0
bench press,878.95433977776122,411.74619498159007,1091.1744138215645,979.07363225010147,1024.8428630193321,164.40271493212225,110.82640888520967,70.862607980249123,68.469354175235793,67.436445907032407,270.91772932942712,142.09749074452543,88.459893048109663,105.54298642538407,275.75318798852732,1.1990456602226713,4.3772151378046154,9.8802385849462393,6.5421925133628287,-11.487951460308228,0.0,0.0,0.0,0.0,0.0,86.889127930891576,84.513368983956425,79.691164129986007,80.854298642534587,80.631818181815348,0.0,0.0,0.0,0.0,0.0
bench press,892.37885643765719,925.42451665986607,1046.197038255857,1024.7161661867531,1022.9999999999985,139.32579185518236,113.31921020156121,103.65775401069097,130.91608391609842,160.3019333607574,94.782394076517789,140.73632250103731,111.36980666391474,132.65569724394285,144.69683257920056,21.196491155905562,20.439276018097392,8.6379391197011284,13.896939531057381,2.5638502673753476,0.0,0.0,0.0,0.0,0.0,69.450263266142372,69.287564788155109,79.819387083507351,76.104319210199208,78.500785684906802,0.0,0.0,0.0,0.0,0.0
bench press,429.79967091739354,916.11394487878499,1075.9765528588914,1029.4500205676663,1022.9999999999985,325.8667215137886,283.04977375562663,211.67297408474215,331.86055121356594,557.91073632256848,50.3492389962978,89.513368983995349,244.1538461539015,369.88276429457375,492.71740024684607,-2.3290250925582043,-22.985047305634492,11.227696421237985,23.136330728093235,16.235857671740671,0.0,0.0,0.0,0.0,0.0,77.192797202793017,65.234940353763605,73.152904154668576,65.373714520774186,69.845442204852716,0.0,0.0,0.0,0.0,0.0
bench press,1022.9999999999985,1027.0658165364032,1102.1394487865168,797.30193336064588,819.59399424116748,170.15425750718168,170.81201151790341,206.08720691075072,213.67050596461493,189.85643767996194,98.919786096256743,69.300287947338916,94.982723159216931,203.67749897167764,366.0497737556579,18.198490333195164,15.49143562319996,11.163558206497552,11.870695187164976,3.2936733854362799,0.0,0.0,0.0,0.0,0.0,71.723948992185214,74.205002056766688,76.864138214727873,77.080411353352844,82.212320032909417,0.0,0.0,0.0,0.0,0.0
bench press,386.75565610870837,929.83175647896303,1055.4631838749356,1028.6668037844497,1022.9999999999985,118.63348416284131,100.5084327437519,175.807075277666,133.66968325791115,160.53475935830281,425.93870835048938,432.43850267379162,401.09584533113582,406.29370629368412,308.33566433565079,-4.5418552036153672,7.7932250102823044,-8.010320855615392,9.4152612093857275,13.519625668446142,0.0,0.0,0.0,0.0,0.0,81.637996709175383,81.680621143559904,79.330419580419388,77.596548745370512,74.988506787332526,0.0,0.0,0.0,0.0,0.0
bench press,279.06622788976625,726.69765528610912,1085.2801316330742,1021.9518716577528,1022.9999999999985,49.921842863024416,84.796380090513168,125.77457836282366,134.60468942821558,119.76923076923353,61.503085150152444,100.10407239820246,116.12834224599167,109.61538461537461,95.988893459497334,-6.7116865487413575,-0.21402303578882131,-0.39388317564185293,19.367375565613052,12.606207322087442,0.0,0.0,0.0,0.0,0.0,73.893788564379577,84.034627725217987,82.996820238581833,69.703788564374463,75.510460715757304,0.0,0.0,0.0,0.0,0.0
bench press,836.64500205669481,627.23940765125269,1063.7416700946678,995.75730152200606,1022.9999999999985,1011.7034142328313,970.77828054295583,861.5997531879425,732.21513780332577,628.98642533933116,259.85232414642417,187.98765939939861,105.29452900038781,77.046071575480582,81.349650349647462,-10.765207733442388,1.8769230769303573,11.902426984775232,0.85170300288309775,18.548531468532079,0.0,0.0,0.0,0.0,0.0,77.851855203622378,81.277556561084396,78.395162484574939,78.275627313859374,70.954989716168257,0.0,0.0,0.0,0.0,0.0
bench press,932.24516659805397,901.12916495273532,1045.4627725216051,1018.012751953927,1022.9999999999985,446.61661867546042,386.46236116820279,276.69189633891096,156.84862196623874,154.45125462773993,72.59810777458199,76.079391197036387,74.130399012752932,82.250925545046755,95.39860139860329,-11.559304812831211,-6.4236733854363859,6.7298724804676819,15.78582476347159,12.400654051829575,0.0,0.0,0.0,0.0,0.0,75.674027149323919,83.840427807487075,76.573039901272452,73.592464006581437,76.681789387084351,0.0,0.0,0.0,0.0,0.0
bench press,1040.3718634306788,1031.3159193747415,1073.5462772521698,892.3986013985168,825.24023035793778,154.27396133277446,166.93500617031225,225.91937474292428,247.19621554914684,191.66351295761169,160.38132455776676,192.95475113124235,192.96585767171604,110.39531057175942,82.882764294529352,11.082394076511221,6.675960510078383,10.096783216783653,10.775129576306771,10.772669683257238,0.0,0.0,0.0,0.0,0.0,78.603048128343104,83.23264500205633,78.442612093787204,76.170596462360322,76.834948580831608,0.0,0.0,0.0,0.0,0.0
bench press,192.58617852740977,796.73961332808392,1088.0357877416486,1032.7556561085962,1022.9999999999985,128.77951460306059,148.18881118880603,144.22501028384633,200.40970793914346,279.74784039491306,409.14191690664086,469.27272727275238,534.18757712877164,526.25215960505591,303.69888934586805,0.48492801315977696,-11.00671328671322,-0.7422213081055582,-15.213200329081586,-3.4521925133674314,0.0,0.0,0.0,0.0,0.0,85.259884821057852,76.747478403948975,85.300411353350711,71.879016865487131,79.522418757714263,0.0,0.0,0.0,0.0,0.0
pushup,877.22953517063149,877.22953517078861,1080.2669683257795,1028.4738790621129,1022.6515837104062,110.65117235704086,86.916906622777887,58.562731386252203,48.733031674213699,86.763060468962294,550.45043192101787,657.22501028382032,358.79555738367253,261.22501028386694,393.41711229949971,-17.455520361988054,-12.388181818182643,-15.177601809957794,-25.267980255040523,-27.744117647059827,0.0,0.0,0.0,0.0,0.0,-72.694598930484318,-76.437552447550985,-72.152291238170577,-63.411719457011472,-58.746713286711291,0.0,0.0,0.0,0.0,0.0
pushup,639.13410119298771,906.75565610868989,1084.1484985602447,1035.821472645008,927.55368161240017,117.75935828877239,102.98436857259404,88.212669683265815,150.31098313453472,198.78897573015769,510.52036199098575,681.11764705879341,336.04936240224032,502.70752776642422,516.30522418752003,-11.633990127519601,-7.7299876593987822,-14.683233237354699,-21.012863019334564,-21.010106951871588,0.0,0.0,0.0,0.0,0.0,-77.49452900041085,-80.894524886878472,-75.295808309334049,-68.577272727271747,-69.500197449606389,0.0,0.0,0.0,0.0,0.0
pushup,510.19292472238664,894.04278074879767,1073.655697243915,886.81694775804817,653.56931303980298,172.25709584533402,150.37145207731524,105.74742904155062,165.88934594818497,166.52365281776051,581.72850678746977,827.0530645823851,315.19086795549339,427.40559440559616,325.41505553267746,-13.699489921841174,-5.4107034142341446,-18.895972850682686,-18.329123817359275,-27.388951048950183,0.0,0.0,0.0,0.0,0.0,-75.240707527767924,-84.292570958452103,-70.824508432739805,-69.751382147263968,-61.290830933767865,0.0,0.0,0.0,0.0,0.0
pushup,482.35252982316962,884.4985602634091,1037.9329494035467,1015.9913615795406,601.31262854771705,219.65446318389232,436.5351707117054,425.88153023445136,415.02180172779913,873.23858494448189,226.75935828881347,628.62032085581984,1017.3648704236314,347.3081036608898,581.01151789396579,-13.503307280950521,-17.812439325386055,-17.951328671323505,-11.356454134111575,-32.563850267370292,0.0,0.0,0.0,0.0,0.0,-72.954631838755077,-74.53284656519341,-65.63518305224467,-70.107239818997712,-36.154339777845777,0.0,0.0,0.0,0.0,0.0
pushup,919.84862196621827,805.88235294123672,1042.3068696009718,752.29123817355639,959.8325791855724,81.04031262854329,107.22912381737427,121.49732620320162,92.501851090084457,102.8963389551685,409.96544631822303,162.59810777455499,247.60057589474545,324.79308926367213,264.5697243932288,-9.2602509255493288,-19.993961332785432,-16.314467297409355,-21.462245989305309,-17.033994241052689,0.0,0.0,0.0,0.0,0.0,-79.927992595635374,-69.482044426161409,-73.52210612916403,-68.86113944878602,-72.366795557383398,0.0,0.0,0.0,0.0,0.0
pushup,643.6614561908699,706.76429452910691,1081.3467708762132,1010.5232414644166,1033.5532702591563,155.0826820238654,221.49156725629243,221.20855614972254,233.25298231181782,201.22788975726559,379.36075689027518,852.59029206100786,836.46935417508428,337.72439325371528,330.98436857261208,-23.764631838752209,-22.042418757705711,-2.7841752365296299,-22.639255450437755,-21.49099958863955,0.0,0.0,0.0,0.0,0.0,-63.865133689837265,-66.216273138632587,-84.505154257506263,-65.261826408879884,-63.329169066224893,0.0,0.0,0.0,0.0,0.0
pushup,740.9535170712544,941.59358288775104,1043.2283011106597,1020.653229123816,1024.742081447964,223.83628136571073,297.12834224598822,216.93541752361537,146.22336487042767,211.68161250515195,427.42287124653785,855.82846565208808,731.0596462359423,285.09543397775838,500.79638009053349,-21.011604278070131,-14.717560674617136,-11.170098724805115,-15.205540929662083,-28.412566844924044,0.0,0.0,0.0,0.0,0.0,-66.303426573431167,-73.861995063761483,-77.344812834224484,-74.4557260386634,-63.330830933766592,0.0,0.0,0.0,0.0,0.0
pushup,1022.9999999999985,1022.3377211024255,1046.450431921018,934.84738790616905,926.54463183876726,97.283011106546482,118.17605923491443,210.83916083916824,132.6548745371891,71.059234882752676,177.77046482927267,235.0621143562667,295.0357877416676,225.57507198679545,108.3628136569052,-21.729465240640696,-11.988741258737651,-14.548128342250418,-23.935586178525391,-9.0446853146833739,0.0,0.0,0.0,0.0,0.0,-59.063541752367755,-74.53768408062929,-69.332077334425833,-63.645865898807791,-75.835261209381116,0.0,0.0,0.0,0.0,0.0
pushup,761.44302756071409,844.02632661461928,1044.3397778692156,1010.4742904154654,1026.927601809954,392.3179761415131,346.34389140268229,226.66844919780422,78.313039901250065,90.379267791036924,286.47881530237896,234.83916083911532,185.07568901688373,227.91855203619247,243.95598519130897,-21.427922665572424,-22.324487865071362,-12.508650761003265,-16.738831756479946,-23.224545454548736,0.0,0.0,0.0,0.0,0.0,-66.219679144383704,-61.472764294530712,-65.300633484161807,-59.357865076100012,-71.303155080215546,0.0,0.0,0.0,0.0,0.0
pushup,703.96709173182433,939.37597696427031,1037.2965857671838,1017.6700946112697,1018.456190867954,314.96873714520802,366.08309337722102,359.99629781980252,262.12422871244473,242.19415878239477,568.96256684495836,673.35088440979837,901.37104072393572,401.07980255020516,169.05018510899015,-10.938440970791843,-1.2837597696403593,-4.1621308103676435,-7.1594405594416957,-17.114315096671412,0.0,0.0,0.0,0.0,0.0,-75.58812011518306,-82.363981900452302,-76.015590292059684,-78.330970793912172,-69.269440559435864,0.0,0.0,0.0,0.0,0.0
pushup,52.126696832563852,337.41382147291836,1091.9115590292499,585.13986013967519,259.38543809122996,473.00658165385215,994.85314685324727,1024.2237762237696,1027.0082270670491,1025.9716166186765,753.43850267403866,1036.0872069106561,532.42287124624886,327.26120937890062,732.28342246005366,-29.981262854803376,-40.154845742489329,-35.289197860961664,-32.146610448374808,-27.151431509664157,0.0,0.0,0.0,0.0,0.0,-48.257873303164118,-53.23947758124428,-54.844467297409473,-55.422961744137538,-61.349522830114729,0.0,0.0,0.0,0.0,0.0
pushup,304.3118881120559,822.55985191299953,1079.2937062936876,1031.523241464417,1022.9999999999985,89.365281777040025,253.26779103255069,288.37926779102099,393.76470588247031,737.23735088441299,386.77704648289773,170.11641299869376,61.283422459899683,174.40148087211043,208.6232003290695,-25.854801316326636,-16.989222542159716,-7.8545989304806687,-20.805277663522098,-37.597104072396718,0.0,0.0,0.0,0.0,0.0,-64.632930481283239,-63.138971616618704,-67.166779103250946,-62.234142328254379,-50.507655285891182,0.0,0.0,0.0,0.0,0.0
pushup,810.72151378030173,890.72274784048329,1055.5639654463084,1027.1464417934994,1022.9999999999985,766.80872069118448,916.47963800901653,661.0604689427098,467.27437268610555,395.4483751542088,778.59810777468681,950.77663512960544,944.47223364865783,717.34594816941001,695.37474290416776,-0.14691484985266268,-6.2747099958945123,-33.234821061297929,-38.471382147264329,-34.641805841217554,0.0,0.0,0.0,0.0,0.0,-70.605824763468945,-62.970423693951545,-57.93963800904568,-51.444677087617222,-52.22491155902933,0.0,0.0,0.0,0.0,0.0
pushup,1022.9999999999985,1022.9999999999985,1022.9999999999985,1022.9999999999985,1022.9999999999998,885.41793500612778,947.63842040318548,1049.9345948168934,655.60222130790726,223.02443438925252,267.29781982719783,597.58000822728263,1067.15960510079,713.95063759760626,798.95853558205658,-13.046902509256276,-9.0537556561053201,-9.1054545454556628,-12.581246400659033,-11.754849033316857,0.0,0.0,0.0,0.0,0.0,-70.511674208149998,-72.756647470174357,-64.029033319621945,-69.443718634306506,-68.090069107355333,0.0,0.0,0.0,0.0,0.0
pushup,1023.0,1023.0000000000002,1022.9999999999995,1022.9999999999993,1022.9999999999985,298.07552447551097,168.06519950616348,549.19847799245281,892.23406005727361,362.94364459050348,1050.7957219251346,916.46606334827561,1004.07791032517,1084.7619086795912,327.5438091317759,-4.2967404360396806,-10.588661044808045,0.17452941176696868,-10.76596133278364,-11.429173179759804,0.0,0.0,0.0,0.0,0.0,-59.969083504714185,-71.19084327436623,-80.229241053063063,-68.002817770464773,-65.479407651174924,0.0,0.0,0.0,0.0,0.0
pushup,1022.9999999999985,1022.9999999999985,1022.9999999999985,1022.9999999999985,1022.9999999999985,315.43356643351433,415.55162484582803,787.5820649939659,1021.9317153435201,1003.5318798848197,504.09502262448297,883.82188399848383,1054.9765528588937,925.66145619076474,447.1308103659336,-18.439720279719133,-13.217186343066199,-5.3282558617835365,-13.290666392430893,-11.496807897985139,0.0,0.0,0.0,0.0,0.0,-65.4871493212665,-56.999749074451302,-56.61178116002128,-69.826112710820723,-68.264245166597206,0.0,0.0,0.0,0.0,0.0
pushup,1023.0,1023.0000000000002,1022.9999999999995,1022.9999999999993,1022.9999999999985,1030.8843274372689,1024.1690662279016,218.89518716571064,304.73081036596415,524.64047716991377,981.00510078157481,757.33484162884179,1024.6021390374683,1079.909255450279,541.04524886854745,-16.151126696825184,-12.260935828858369,-8.8381382147264489,-8.6263726861383105,-6.7163759769641782,0.0,0.0,0.0,0.0,0.0,-61.242117235692689,-66.567295351721981,-71.0686289592756,-71.365382969970014,-71.325911147675811,0.0,0.0,0.0,0.0,0.0
pushup,1022.9999999999985,1022.9999999999985,1022.9999999999985,1022.9999999999985,1022.9999999999985,1019.8642533936603,1027.641711229945,1028.5199506376025,965.80501851079839,572.01892225409892,312.8029617442142,764.51583710425018,1064.9280131633222,1015.5709584533103,1022.9999999999985,-23.856347182228422,-24.248033730975802,-31.312875359937401,-34.864779925952163,-9.7711435623134832,0.0,0.0,0.0,0.0,0.0,-64.709514603045292,-65.647552447549586,-51.650436034550204,-56.926906622793325,-62.506429452900598,0.0,0.0,0.0,0.0,0.0
pushup,217.51254627734744,655.45495680808688,1067.4619498149364,1001.2570958453299,1022.9999999999985,418.04566022217443,514.82887700534184,401.43521184693975,345.03249691486815,660.0045248870573,375.05265322899839,551.22089675051109,1120.7638831756892,749.4278074864535,251.19744960913152,-30.131118881120308,-28.134533113943917,-28.195290004116462,-25.256375976956473,0.43030851501607759,0.0,0.0,0.0,0.0,0.0,-58.155857671736825,-57.493681612506627,-64.791427396131638,-49.091966269022556,-62.181612505147235,0.0,0.0,0.0,0.0,0.0
pushup,158.03085150147663,769.10900863866652,1087.9436445906872,1030.3512957630596,1022.9999999999985,495.08391608394925,505.14685314681873,428.87206910732556,277.95886466470529,333.4483751544123,826.4586589880056,638.58905800070522,239.74125874114677,152.58700123407047,298.70012340613772,-22.561493212666349,-21.238494446734087,-34.877449609211865,-12.903253805013245,-9.2727848621975486,0.0,0.0,0.0,0.0,0.0,-62.482064993831436,-62.598161250511801,-56.935746606336913,-70.338009049777256,-78.333192102015275,0.0,0.0,0.0,0.0,0.0
